,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,GGB4605,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Alistipes,GGB3612,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Parabacteroides,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Ruthenibacterium,Anaerotignum,Phascolarctobacterium,Eubacterium,Odoribacter,Lentihominibacter,Flavonifractor,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Thomasclavelia,Veillonella,Haemophilus,Intestinibacter,Enterococcus,GGB51491,Actinomyces,Prevotella,Segatella,GGB3277,GGB4585,GGB4710,GGB4266,GGB3345,Holdemanella,Catenibacterium,Sarcina,Paratractidigestivibacter,Anthropogastromicrobium,GGB4564,Oscillibacter,Oliverpabstia,GGB4644,GGB82047,Pseudoflavonifractor,Vescimonas,GGB3862,Leyella,GGB9730,GGB51647,Butyricicoccus,GGB3118,GGB58067,GGB3478,GGB4604,GGB4682,GGB9642,GGB9715,GGB1495,GGB9627,GGB3636,GGB81330,GGB9634,Ellagibacter,GGB1239,GGB4552,Romboutsia,GGB9737,GGB51431,Slackia,GGB101072,GGB99810,GGB3189,Ligilactobacillus,GGB2983,GGB143455,GGB3256,GGB4642,GGB35068,GGB4723,Senegalimassilia,GGB9712,GGB3429,GGB9760,GGB9766,GGB49409,GGB4704,GGB9603,GGB4888,GGB9370,Pilosibacter,Faecalicatena,GGB9708,Rothia,GGB9290,GGB3588,GGB13404,Eshraghiella,Parolsenella,GGB9690,GGB9758,GGB9774,GGB9790,GGB4456,GGB1247,GGB3304,GGB3730,GGB9380,GGB4672,GGB9759,GGB115571,Jutongia,Mogibacterium,GGB9590,Akkermansia,GGB34797,GGB3109,GGB4611,Brotocaccenecus,GGB4591,Methanobrevibacter,GGB3623,GGB1627,GGB3306,GGB9342,GGB4699,GGB9691,GGB9677,GGB9636,GGB9602,GGB31460,GGB143497,GGB3653,Kineothrix,GGB9707,GGB4603,GGB9699,GGB13493,GGB4578,GGB1266,GGB4684,Wujia,GGB3619,GGB9747,GGB9293,GGB3321,GGB82668,GGB9618,GGB4584,GGB2958,GGB9778,GGB9608,GGB49418,GGB49284,GGB9786,GGB34228,Butyricimonas,GGB9302,GGB74412,GGB9383,GGB4884,GGB9767,Paraprevotella,Barnesiella,GGB9502,Bilophila,Hominiventricola,Holdemania,Lawsonibacter,GGB9522,GGB4599,Phoenicibacter,GGB9420,GGB9347,Treponema,GGB9762,GGB9345,GGB9787,Hominifimenecus,GGB9189,otros
37082_1#17,1.03291,0.58355,0.52545,0.10495,2.29312,0.15679,0.27289,7.1217,0.02781,4.96554,0.06333,0.20219,1.90906,0.62361,0.39544,0.21778,0.73903,1.6052,0.09888,1.13725,0.31419,0.35943,0.37445,0.2364,0.03118,1.63273,1.4814200000000002,0.09024,0.04512,0.04339,0.0947399999999999,0.31039,0.01089,0.04299,0.0,0.0,1.18291,0.12328,0.02232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92733,0.12462,0.0,0.49498,0.0,0.0,0.0,0.0,0.0,0.0,0.15761,0.0,1.83384,0.0744,0.73597,0.0,0.50042,0.2136,0.0,0.36099,0.32339,0.72211,0.0,0.04056,0.0,0.03471,0.0,0.0,0.02323,0.0,0.0,0.0,0.0,0.20362,5.12691,0.0,0.0,0.96225,0.0,0.0,0.0,0.03492,0.0117299999999999,0.0,0.0,0.0,0.01137,0.12011,0.1612,0.00915,0.0,0.54756,0.02506,0.5633,0.0,0.1972799999999999,0.10091,0.0004599999999999,0.0,0.0,0.0,0.0,0.14307,0.11125,0.6493899999999999,0.0,0.01818,0.0,0.01383,0.83394,0.0,0.11277,0.56791,0.08949,0.00616,0.0,0.0,1.43339,0.01188,0.0,0.0,0.01372,0.0,0.0,0.0,0.0,0.12444,0.0,0.0,0.0,0.01722,0.0,1.03717,0.0,0.0,0.2689999999999999,1.85269,0.2914199999999999,0.26883,0.6018100000000001,0.37522,0.8533,0.6058399999999999,0.12027,0.0048,0.06591,0.0366,0.0,0.03547,0.00966,0.0,0.34309,0.31935,1.07132,0.04295,0.57906,0.0362899999999999,0.0098599999999999,0.0,0.18261,0.1776,0.00326,0.0,0.02924,0.00799,0.0,0.0,0.0328,0.05434,0.01907,0.32431,0.0,0.0,0.08611,0.0,0.01763,0.02136,0.0729799999999999,0.07229,0.0,0.0,0.0,0.0,0.0,0.0,0.27492,0.0,0.1440799999999999,0.32805,0.04562,0.0026899999999999,0.03136,35.97900000000001
37082_1#18,0.46574,1.95389,0.37046,2.3237,6.31636,0.58841,0.1655599999999999,23.80545,0.44114,24.49664,0.07653,1.74258,8.69212,0.0,0.41702,0.34408,0.15652,0.0,0.0,1.51818,0.0,0.06681,0.2787699999999999,0.0,0.3088599999999999,0.0,0.62079,0.0201,0.0122099999999999,0.0,0.0,0.33446,0.5251899999999999,0.0,0.0,0.16224,0.0,0.00891,0.2936,0.0130699999999999,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,1.60879,0.0,0.81197,0.0,0.0,3.14297,0.0,0.0,0.0,0.0,0.0,0.0,0.18638,0.11722,0.0,0.0,0.0,0.23306,0.0,0.0,0.0,9.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33447,0.0,0.04278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01684,1.01797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24413,0.00614,0.00683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.534720000000069
37082_1#19,0.21641,0.44356,0.1261,0.38497,0.9933,0.03477,0.4251,6.0665,0.0,0.66303,0.19379,0.17953,7.79102,0.4831,0.18925,0.57005,0.98786,0.09271,1.03909,0.56358,1.14564,0.00731,0.02668,0.07286,0.32775,1.9615,0.54197,0.03159,0.0211699999999999,0.01775,0.77444,3.4448199999999995,0.2552,0.00517,0.06519,0.06359,0.2239199999999999,0.48289,1.5855,0.0,0.0079099999999999,0.0,0.0,0.00295,0.0,0.0,0.6885,35.78051,0.0,0.31872,0.0,0.0,4.75504,0.56486,0.0,0.0,0.00541,0.01234,0.0,1.05205,0.0,0.0,0.0,0.0,1.00565,0.0,2.5182900000000004,0.00837,0.37058,0.0,0.0,0.0,0.00788,0.01578,0.0,0.0,1.16655,0.30911,0.03041,0.0,0.0,0.00259,0.0229,0.0,0.25392,0.0,0.15587,0.0,0.00647,0.0,0.0,0.0,0.0,0.0,0.00561,2.11137,0.0,0.0,0.0,0.0,0.0,0.0,0.06751,0.0096099999999999,0.0,0.0,0.0,0.0,0.0,0.5422,0.0,0.11135,0.0,0.0,0.0,0.00532,0.0,0.01008,0.0,0.0097,0.0,0.0,0.0,1.2647700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01285,0.00555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255,0.0,0.0,0.0,0.07717,0.17764,0.29769,0.04484,0.0,0.08295,0.0,0.01095,0.0,0.05047,1.53244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01655,0.0,0.39848,0.0,0.0,0.0,0.0452,0.0,0.0,0.0,0.25844,0.00381,0.00451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13271,11.12636000000008
37082_1#20,1.67428,1.00979,1.9385,1.4744700000000002,2.8001,0.40761,0.65778,4.4122,0.07874,6.3439,0.16981,0.37622,11.40316,1.04119,0.0,0.04962,0.68012,0.2435699999999999,0.13524,1.71123,0.06721,0.14534,2.63578,0.0,0.03411,10.63586,3.79784,0.25556,0.0214199999999999,0.06862,0.4088699999999999,0.00611,1.00466,0.0,0.0,0.0,0.15638,0.00832,0.6803100000000001,0.00603,0.0,0.0,0.0,0.0,0.00089,0.00394,0.01685,0.06185,0.0,1.02545,0.0,0.0,0.0,0.0,6.09927,0.0,0.0,0.10227,0.0,0.4790899999999999,0.01963,0.0,0.0,0.0,0.18287,0.0,0.0,0.37018,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.0,14.33179,0.28758,0.3774699999999999,0.0,0.0598299999999999,0.2867699999999999,0.0,0.0,0.17859,0.0,0.00606,0.0,0.0,0.0,0.0,0.0,0.4966,0.0133699999999999,0.0,1.92701,0.0,0.0,0.0,0.0,0.2139,0.0,0.06037,0.0,0.00501,0.0,0.04638,0.0,0.0,0.02204,0.19345,0.37751,0.0,0.02985,0.0,0.0,0.0,0.0,0.04363,2.37784,0.0836399999999999,0.0,0.0,0.0,0.58216,0.0,0.0,0.0,0.01007,0.0,0.0,0.0,0.0,0.01559,0.02051,0.04552,0.0,0.25866,0.0,0.10297,0.0,0.0,0.0,0.0,0.0,0.10618,0.0,0.0,0.07306,0.0,0.1321,0.95485,0.0,0.07302,0.42028,0.13755,0.0,0.0,0.0,0.03632,0.0,0.0,0.0049299999999999,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.02251,0.0,0.0,0.0,0.0,0.0,0.01904,0.01278,0.0,0.0,0.02105,0.07669,0.11434,0.08416,0.00848,0.01985,0.00595,0.0,0.00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01145,0.0367399999999999,0.0,10.257179999999975
37082_1#21,3.95783,2.70807,13.5933,0.24661,1.90588,0.27946,2.64266,10.62353,0.0,1.74433,0.12692,0.11913,11.73052,3.11022,0.00984,0.6541399999999999,1.79172,0.0,0.0,3.51625,0.0,1.75164,0.4874699999999999,0.30627,0.0417,1.98223,0.77483,0.5960300000000001,0.64212,0.14334,0.94738,0.00807,0.43093,0.29041,0.04162,0.1731599999999999,0.0,0.22468,0.32272,0.03887,0.00883,0.07571,0.0,0.19522,0.0,0.0,0.0,7.05213,0.0,0.0,0.0,2.30375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83436,0.0,0.0,0.0,0.0,1.02823,0.0,0.0,0.0,5.78483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79905,0.0,0.0,0.8892100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587,0.0,0.0,0.1224599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.09541,0.0,0.0,0.00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01063,0.0,0.0,0.0,0.0,0.0,0.37519,0.94082,0.0,0.04755,0.25695,0.06791,0.0166699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.998299999999986
37082_1#22,0.5741,6.16593,0.19216,0.6339,1.98767,0.2526199999999999,0.7176600000000001,0.40143,0.0,23.75993,0.1403599999999999,5.72573,25.37993,0.33354,0.0,2.22823,1.33334,0.0,0.47398,1.9144,0.0,0.0018899999999999,0.21338,0.0379899999999999,0.03999,1.02367,0.0743,0.0256899999999999,0.1089099999999999,0.26635,0.1844599999999999,0.0,1.41209,0.00807,0.07771,0.01006,0.0,0.01473,0.00055,0.56829,0.0,0.0,0.01826,0.0,0.00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00811,0.0,0.07024,0.00622,0.0,0.0,0.0,0.019,0.0,0.0,0.08399,17.80225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19997,0.0,0.18607,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.73347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00612,0.0,0.0,0.0,0.0,0.00426,0.0,0.2102699999999999,0.0,0.0,0.0,0.0,0.06458,0.02163,0.0,0.00778,0.00664,0.0,0.01343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403139999999996
37082_1#23,3.0225,2.8747,4.636419999999999,1.57372,0.6530600000000001,0.4433,1.02522,4.35476,0.0,11.50561,0.1086299999999999,0.4502899999999999,37.42223,0.5431600000000001,0.0,0.45736,0.3505,0.0,0.91645,0.46756,0.1090599999999999,0.16532,2.74567,0.195,0.55925,1.95412,0.64355,0.05525,0.01662,0.11049,0.03213,0.0,0.61351,0.0,0.00788,0.30579,0.2312,0.8997200000000001,0.8720899999999999,0.3457699999999999,0.0129699999999999,0.00044,0.01023,0.0,0.0,0.0,0.0199699999999999,0.0,1.53927,0.0,0.0,0.0,0.0,0.13738,0.0,0.0,0.0,0.0,0.0,0.0,0.07717,0.0,0.0,0.0,0.09832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,0.0,0.0,0.04612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042,0.0,0.0,0.0,0.0,0.0,0.0,0.1024099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31047,0.0,0.41389,0.0,1.4396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00377,0.0,0.0,0.0,0.36148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05995,0.0,0.0,0.0,0.0,0.0,0.0,0.09112,0.08374,0.08984,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.231649999999997
37082_1#24,0.06894,3.03907,0.08569,1.0720299999999998,1.92724,0.99557,0.49007,2.9938,0.0,37.25158,0.1069099999999999,0.1610599999999999,6.55824,0.08653,0.0,0.1005799999999999,0.90781,0.0,0.7711600000000001,0.67232,0.0,0.0287,0.3193,0.5596399999999999,0.12317,5.36375,0.98222,0.01085,0.02572,0.07558,0.0042299999999999,0.07675,1.43904,0.0,0.01431,0.00129,0.0,0.00151,0.0,0.02838,0.00234,0.0,0.0,0.0,0.0,0.01644,0.0,1.33543,0.0,0.0,0.0,0.0,0.60663,0.0,8.21588,0.0,0.0,0.06994,0.0,0.2336599999999999,0.46002,0.0,0.0,0.0,0.30677,0.0,0.0,0.23853,0.81219,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.4631,0.0,0.01533,0.0,0.0,0.0023899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74889,0.0,0.0,0.0,0.0,0.16576,0.0,0.06054,0.01906,0.0,0.0,0.0,0.0,0.0,0.44376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11163,0.0,0.0,0.00365,0.0,0.0,0.0,0.00119,0.04552,0.0,0.0,0.0,0.01316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14934,0.0,0.0,0.04433,0.0,0.00056,0.0,0.0,0.0,0.00307,0.14326,0.0194699999999999,0.01959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585399999999999,0.0,0.0,0.0,0.0,0.0,0.03665,0.0,0.0,0.0,0.0215099999999999,0.0,0.10038,0.00021,0.61331,0.0120299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.19304,14.792860000000035
37082_1#25,5.346830000000001,3.28825,4.23025,0.52246,0.813,0.89504,0.18797,13.83274,0.0,0.8291299999999999,0.16146,0.06019,0.97151,3.11165,0.0,0.05257,0.28573,0.40128,0.14381,0.34518,0.07808,0.7378100000000001,0.42175,0.04372,0.0,4.31537,1.41691,0.2382099999999999,0.0227199999999999,0.00053,0.40873,0.0946299999999999,0.29649,0.34145,0.0,0.0,0.08802,0.25245,0.6528,0.0,0.33145,0.04113,0.0,0.0,0.00129,0.0,0.0,37.58052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946299999999999,0.0,0.88079,0.0,0.0,0.0,0.0120299999999999,0.07656,0.0,0.0,0.2189199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30353,0.0,0.1636,0.0,0.0239699999999999,0.08878,0.02519,0.0,0.0,0.021,0.03472,0.0,0.0,0.0,0.0,0.0,0.15619,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.05081,0.0,0.07128,0.0,0.0,0.0,0.07225,0.0,0.0,0.28376,0.09093,0.02729,0.0,0.0,0.0,0.0946299999999999,0.0,0.0,0.0,0.09279,0.08075,0.0,0.0,0.0,0.1485,0.0510899999999999,0.0,0.0,0.02253,0.0,0.0,0.0,0.0,0.0,0.00168,0.0,0.0,0.1554299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00226,0.0,0.0,0.01006,0.0,0.00168,0.0,0.0,0.22476,0.0,0.1323599999999999,0.0,0.0,0.0,0.81284,0.87475,0.0,0.02422,0.0,0.04593,0.0,0.0066799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191,0.0773799999999999,0.0,0.0,0.0,0.0,0.0,0.60569,0.26511,0.0079099999999999,0.0217,0.15082,0.0,0.00985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675,0.0369699999999999,10.369330000000053
37082_1#26,2.82743,2.35623,1.4782799999999998,1.02772,0.49378,0.06476,0.90835,4.24356,0.43053,18.330920000000003,0.0168,0.19324,7.93216,3.25746,0.0,0.35098,0.5846100000000001,0.00195,0.73093,1.17264,0.0,0.25525,0.0,0.0303899999999999,0.0,1.17369,0.8663200000000001,0.00652,0.0831399999999999,0.6652600000000001,0.12069,1.0275299999999998,0.07493,0.183,0.01381,0.0,0.27778,0.05706,1.76594,0.17362,0.0,0.0,0.0013599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12724,0.0,0.0,0.0,0.0,0.08297,0.0,0.07407,0.02073,0.0,0.0,0.0,1.00387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27428,0.0,0.05123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07562,0.0,0.0,0.14884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,5.4722800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79727,0.0,0.46976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.341559999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48711,0.0,0.0,0.0,0.32569,0.0,0.0,0.00707,2.25502,0.87361,0.0,0.0,0.6854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935,1.17212,0.14096,0.0347899999999999,0.07174,0.03726,0.25081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6267,0.0,0.0,0.07901,9.05123999999999
37082_1#27,0.82904,0.30661,2.15506,0.78251,5.26195,0.21969,0.48089,22.19887,0.0384899999999999,18.47335,0.03304,0.22798,4.09741,0.52947,0.00645,0.10102,1.34997,0.0694299999999999,0.0796,0.34041,0.7861600000000001,0.37564,0.12437,0.06872,0.0,1.70385,1.3675700000000002,0.05496,0.03837,0.01594,0.1058099999999999,0.26877,0.76043,0.03883,0.0,0.00908,0.0522,0.64663,0.08249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59615,0.0,0.0,0.0,0.0,0.97378,0.9874,0.0,0.0,0.0,0.0425,0.0,1.02928,0.17129,0.0,0.0,0.0,0.1300599999999999,0.0,0.0,0.20434,0.0,0.0,0.0,0.0,0.1146099999999999,0.00533,0.0,0.0066799999999999,0.76755,0.0,0.0544,0.0,0.04063,1.14134,0.0,0.0,0.4217,0.0,0.01598,0.0,0.0,0.0,0.0,0.0,0.34507,0.0,0.0619,4.48527,0.0,0.0,0.0,0.04964,0.0,0.0,0.02376,0.0,0.0,0.0,0.0,0.0,0.0,0.10076,0.08791,0.0,0.0,0.0,0.01905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12049,0.0,0.0,0.0,0.0,0.00367,0.0,0.0,0.0094,0.3323,0.0,0.05421,0.0,0.72637,0.0,0.05218,0.14429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05134,0.0,0.57573,0.19452,0.56763,0.0,0.0,0.10253,0.05994,1.15725,0.46875,0.0,2.89865,0.0004799999999999,0.2871599999999999,0.0,0.0,0.0,0.0,0.0,0.14628,0.0,0.0,0.00331,0.0,0.0,0.0,0.00576,0.0,0.35524,0.0,0.0,0.0,0.0616899999999999,0.0389,0.0263899999999999,0.04845,0.23521,0.0,0.01234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16227,0.07972,11.060110000000044
37082_1#28,1.35096,0.98582,3.77104,0.64574,9.60108,0.7619100000000001,1.24708,9.82244,0.0,3.31161,0.0731899999999999,0.20422,26.37722,1.06021,0.04337,0.27066,0.1462,2.189,0.12364,2.27387,0.07097,0.33658,0.0348,0.01775,0.02134,0.84988,1.53666,0.09093,0.01274,0.03635,0.0676,0.49158,0.49987,0.04529,0.0,0.06234,0.24605,0.01225,0.99539,0.03972,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.3021,0.0,0.00585,0.0,0.08034,0.0,0.0,0.06495,0.00225,0.0,0.00782,0.0,0.08308,0.0,0.0,0.0,0.00328,0.1798799999999999,0.0,0.0,0.0,0.2524099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20636,0.0,0.03266,0.0,0.0,0.03167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69831,0.0,0.0,0.0,0.02845,0.0,0.0,0.02519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08713,0.0,0.0,0.0,0.0,0.17196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00998,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01856,0.0,0.0,0.0,0.0,0.0,0.01169,0.57415,0.0,0.0,0.18126,0.07246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1148899999999924
37082_1#29,0.02803,0.0,0.03572,0.61582,17.00708,0.11089,2.62378,5.7731900000000005,0.65209,2.88608,0.0522899999999999,1.90837,10.48987,0.0,0.0,1.2498200000000002,3.5346900000000003,1.46856,0.08765,2.35072,0.65151,0.0367199999999999,0.26915,0.0053,0.21835,2.99762,3.78544,0.20625,0.2050199999999999,0.01366,0.05798,0.22455,0.35773,0.00779,0.07747,0.02878,0.13783,0.15759,0.06314,0.0,0.0,0.0132199999999999,0.0,0.01923,0.018,0.0,0.0,1.20671,0.0,0.17998,0.0,0.50005,0.15458,2.42405,0.06761,0.0,0.10254,0.31264,0.0,0.87175,0.7510600000000001,0.0,0.0,0.17753,0.0685,0.0,0.27651,0.61329,0.0,0.0,0.01325,0.0,0.39625,0.0,0.0,0.0,0.25561,0.14814,0.01063,0.0,0.02417,0.03931,0.07193,0.0,0.0,0.00727,0.0724,0.0,0.0,0.00232,0.00497,0.0,0.0,0.0,0.0,10.1894,0.0,0.00567,0.03185,0.04124,0.0025,0.02327,0.81758,0.10672,0.0304899999999999,0.0,0.26539,0.0,0.0,0.03957,0.15136,0.39246,0.0,0.0,0.0,0.0,0.24111,0.0,0.01994,0.01345,0.04868,0.00172,0.0,0.0,0.14582,0.06638,0.0,0.0535299999999999,0.28141,0.0,0.0,0.0,0.0,0.0,0.07705,0.0,0.96679,0.2184,0.2255199999999999,0.22696,0.0,0.14848,0.02245,0.0,0.0,0.0,0.02061,0.01854,0.06891,0.0,0.0595799999999999,0.3780199999999999,0.0189,0.06088,0.00123,0.00904,0.03082,0.01177,0.0,0.0,2.64134,0.0033399999999999,0.05466,0.0,0.03351,0.0,0.0,0.0,0.33036,0.0,0.0,0.02311,0.0,0.0,0.0,0.0,0.0,0.06634,0.0,0.0,0.0,0.00351,0.0,0.0029,0.0,0.0886,0.0,0.0,0.03186,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.12794,0.02723,11.850969999999936
